"Date","Beer"
1956,284
1956.25,213
1956.5,227
1956.75,308
1957,262
1957.25,228
1957.5,236
1957.75,320
1958,272
1958.25,233
1958.5,237
1958.75,313
1959,261
1959.25,227
1959.5,250
1959.75,314
1960,286
1960.25,227
1960.5,260
1960.75,311
1961,295
1961.25,233
1961.5,257
1961.75,339
1962,279
1962.25,250
1962.5,270
1962.75,346
1963,294
1963.25,255
1963.5,278
1963.75,363
1964,313
1964.25,273
1964.5,300
1964.75,370
1965,331
1965.25,288
1965.5,306
1965.75,386
1966,335
1966.25,288
1966.5,308
1966.75,402
1967,353
1967.25,316
1967.5,325
1967.75,405
1968,393
1968.25,319
1968.5,327
1968.75,442
1969,383
1969.25,332
1969.5,361
1969.75,446
1970,387
1970.25,357
1970.5,374
1970.75,466
1971,410
1971.25,370
1971.5,379
1971.75,487
1972,419
1972.25,378
1972.5,393
1972.75,506
1973,458
1973.25,387
1973.5,427
1973.75,565
1974,465
1974.25,445
1974.5,450
1974.75,556
1975,500
1975.25,452
1975.5,435
1975.75,554
1976,510
1976.25,433
1976.5,453
1976.75,548
1977,486
1977.25,453
1977.5,457
1977.75,566
1978,515
1978.25,464
1978.5,431
1978.75,588
1979,503
1979.25,443
1979.5,448
1979.75,555
1980,513
1980.25,427
1980.5,473
1980.75,526
1981,548
1981.25,440
1981.5,469
1981.75,575
1982,493
1982.25,433
1982.5,480
1982.75,576
1983,475
1983.25,405
1983.5,435
1983.75,535
1984,453
1984.25,430
1984.5,417
1984.75,552
1985,464
1985.25,417
1985.5,423
1985.75,554
1986,459
1986.25,428
1986.5,429
1986.75,534
1987,481
1987.25,416
1987.5,440
1987.75,538
1988,474
1988.25,440
1988.5,447
1988.75,598
1989,467
1989.25,439
1989.5,446
1989.75,567
1990,485
1990.25,441
1990.5,429
1990.75,599
1991,464
1991.25,424
1991.5,436
1991.75,574
1992,443
1992.25,410
1992.5,420
1992.75,532
1993,433
1993.25,421
1993.5,410
1993.75,512
1994,449
1994.25,381
1994.5,423
1994.75,531
1995,426
1995.25,408
1995.5,416
1995.75,520
1996,409
1996.25,398
1996.5,398
1996.75,507
1997,432
1997.25,398
1997.5,406
1997.75,526
1998,428
1998.25,397
1998.5,403
1998.75,517
1999,435
1999.25,383
1999.5,424
1999.75,521
2000,421
2000.25,402
2000.5,414
2000.75,500
2001,451
2001.25,380
2001.5,416
2001.75,492
2002,428
2002.25,408
2002.5,406
2002.75,506
2003,435
2003.25,380
2003.5,421
2003.75,490
2004,435
2004.25,390
2004.5,412
2004.75,454
2005,416
2005.25,403
2005.5,408
2005.75,482
2006,438
2006.25,386
2006.5,405
2006.75,491
2007,427
2007.25,383
2007.5,394
2007.75,473
2008,420
2008.25,390
2008.5,410
2008.75,488
2009,415
2009.25,398
2009.5,419
2009.75,488
2010,414
2010.25,374
